time_s,laser,input_power_W,deposited_power_W,absorptivity
4.861387914e-05,laser0,200,101.1433553,0.5057167765
4.875749987e-05,laser0,200,101.1773118,0.5058865589
4.891381928e-05,laser0,200,103.5949267,0.5179746335
4.907400835e-05,laser0,200,103.8851023,0.5194255115
4.923013894e-05,laser0,200,103.1549205,0.5157746023
4.938359672e-05,laser0,200,95.77136946,0.4788568473
4.953579307e-05,laser0,200,98.73531572,0.4936765786
4.968848883e-05,laser0,200,96.23299721,0.4811649861
4.984317881e-05,laser0,200,102.2047867,0.5110239335
5.000670673e-05,laser0,200,104.7382212,0.5236911061
5.018924213e-05,laser0,200,100.2469686,0.5012348431
5.039214088e-05,laser0,200,107.3812947,0.5369064736
5.060387856e-05,laser0,200,108.2025719,0.5410128593
5.081715891e-05,laser0,200,110.4226838,0.5521134192
5.101024861e-05,laser0,200,106.5127156,0.5325635781
5.117295107e-05,laser0,200,109.1860927,0.5459304633
5.134545632e-05,laser0,200,108.4989553,0.5424947765
5.151783387e-05,laser0,200,108.4442717,0.5422213584
5.16971839e-05,laser0,200,114.9941112,0.574970556
5.187879792e-05,laser0,200,111.3379218,0.5566896088
5.207767971e-05,laser0,200,110.6361818,0.5531809092
5.229899701e-05,laser0,200,108.6705426,0.5433527129
5.253397707e-05,laser0,200,94.40994509,0.4720497254
5.273914225e-05,laser0,200,94.48314312,0.4724157156
5.296831227e-05,laser0,200,87.21644989,0.4360822494
5.322339673e-05,laser0,200,88.25023718,0.4412511859
5.34951028e-05,laser0,200,94.30755163,0.4715377581
5.373605278e-05,laser0,200,100.3539125,0.5017695626
5.387204175e-05,laser0,200,98.90275941,0.494513797
5.401759588e-05,laser0,200,98.53392421,0.4926696211
5.417938103e-05,laser0,200,97.81905655,0.4890952828
5.43132971e-05,laser0,200,95.95129748,0.4797564874
5.442752676e-05,laser0,200,108.3588744,0.5417943718
5.453481421e-05,laser0,200,105.4816648,0.5274083238
5.464558607e-05,laser0,200,103.5573825,0.5177869127
5.47540059e-05,laser0,200,101.8493663,0.5092468313
5.486152017e-05,laser0,200,99.35278754,0.4967639377
5.49721286e-05,laser0,200,104.3803124,0.521901562
5.508778624e-05,laser0,200,103.4556864,0.5172784318
5.521363947e-05,laser0,200,97.81430752,0.4890715376
5.530204972e-05,laser0,200,101.10077,0.5055038498
5.539351298e-05,laser0,200,98.17031806,0.4908515903
5.548739868e-05,laser0,200,102.7279996,0.513639998
5.558528676e-05,laser0,200,110.433971,0.5521698549
5.56912946e-05,laser0,200,109.2549529,0.5462747643
5.578549521e-05,laser0,200,104.4494828,0.522247414
5.587063276e-05,laser0,200,103.175469,0.5158773452
5.596532908e-05,laser0,200,99.04145168,0.4952072584
5.606249519e-05,laser0,200,98.00966074,0.4900483037
5.615554319e-05,laser0,200,100.628175,0.5031408752
5.624893936e-05,laser0,200,95.22206878,0.4761103439
5.634074486e-05,laser0,200,95.70515631,0.4785257815
5.643180311e-05,laser0,200,93.99598197,0.4699799098
5.652463356e-05,laser0,200,95.11030931,0.4755515465
5.662006836e-05,laser0,200,98.30905465,0.4915452733
5.671686585e-05,laser0,200,101.0542051,0.5052710255
5.681873052e-05,laser0,200,97.85112891,0.4892556445
5.692404855e-05,laser0,200,105.8143489,0.5290717447
5.703104007e-05,laser0,200,103.2617831,0.5163089155
5.713943691e-05,laser0,200,101.3816358,0.5069081792
5.724098445e-05,laser0,200,93.6021482,0.468010741
5.73421514e-05,laser0,200,98.47313761,0.4923656881
5.744577171e-05,laser0,200,98.53457235,0.4926728618
5.755267165e-05,laser0,200,103.7097382,0.5185486911
5.766043103e-05,laser0,200,105.7662126,0.5288310632
5.776323481e-05,laser0,200,107.3314044,0.5366570219
5.785984287e-05,laser0,200,112.321724,0.5616086201
5.795370072e-05,laser0,200,115.7798588,0.5788992941
5.804660352e-05,laser0,200,117.4116804,0.5870584018
5.813206386e-05,laser0,200,115.4288589,0.5771442943
5.821132461e-05,laser0,200,111.7826023,0.5589130114
5.828586595e-05,laser0,200,112.5894659,0.5629473293
5.835979844e-05,laser0,200,108.6945205,0.5434726026
5.84335956e-05,laser0,200,112.8563867,0.5642819336
5.850829281e-05,laser0,200,112.7545704,0.5637728522
5.858278873e-05,laser0,200,114.627598,0.5731379899
5.866014836e-05,laser0,200,113.3904195,0.5669520973
5.874626078e-05,laser0,200,108.951675,0.544758375
5.883837036e-05,laser0,200,105.7462707,0.5287313534
5.893568923e-05,laser0,200,103.0820059,0.5154100297
5.903282621e-05,laser0,200,101.5978941,0.5079894704
5.913402758e-05,laser0,200,101.377865,0.5068893252
5.923986961e-05,laser0,200,102.758579,0.5137928949
5.934994631e-05,laser0,200,105.5335358,0.5276676789
5.946043105e-05,laser0,200,113.2713273,0.5663566366
5.956877385e-05,laser0,200,117.4404201,0.5872021005
5.9671429e-05,laser0,200,110.9523818,0.5547619088
5.976598874e-05,laser0,200,107.0219244,0.5351096221
5.985441992e-05,laser0,200,110.3286947,0.5516434736
5.99372858e-05,laser0,200,112.8088935,0.5640444676
6.001350946e-05,laser0,200,116.5831874,0.582915937
6.008413505e-05,laser0,200,119.2453077,0.5962265387
6.014953976e-05,laser0,200,116.568094,0.5828404701
6.021226323e-05,laser0,200,119.6406812,0.5982034061
6.027389488e-05,laser0,200,123.1215409,0.6156077046
6.033507564e-05,laser0,200,124.1674301,0.6208371503
6.039522573e-05,laser0,200,124.9113193,0.6245565965
6.045510361e-05,laser0,200,126.9733053,0.6348665266
6.05146761e-05,laser0,200,125.2854002,0.6264270009
6.05741243e-05,laser0,200,127.7795142,0.6388975709
6.063447822e-05,laser0,200,122.4322728,0.6121613638
6.069499169e-05,laser0,200,121.6343765,0.6081718827
6.075611678e-05,laser0,200,123.8809295,0.6194046473
6.081772026e-05,laser0,200,118.9477983,0.5947389916
6.088058539e-05,laser0,200,115.2388039,0.5761940194
6.094443723e-05,laser0,200,115.4331486,0.5771657429
6.100932275e-05,laser0,200,113.639523,0.5681976148
6.107554976e-05,laser0,200,113.2067674,0.5660338368
6.11425042e-05,laser0,200,113.0685953,0.5653429767
6.120896978e-05,laser0,200,113.8422647,0.5692113235
6.127533262e-05,laser0,200,112.8486094,0.5642430469
6.13424256e-05,laser0,200,113.0942919,0.5654714596
6.141033904e-05,laser0,200,116.324357,0.5816217851
6.147912242e-05,laser0,200,115.1172638,0.5755863191
6.154975357e-05,laser0,200,116.2728053,0.5813640265
6.162325818e-05,laser0,200,115.5164338,0.5775821688
6.169908715e-05,laser0,200,112.716333,0.5635816648
6.177404582e-05,laser0,200,114.9212939,0.5746064693
6.184643921e-05,laser0,200,114.1522325,0.5707611627
6.191712871e-05,laser0,200,117.9006253,0.5895031264
6.198700275e-05,laser0,200,114.8186503,0.5740932517
6.205689171e-05,laser0,200,119.866392,0.5993319599
6.212719309e-05,laser0,200,119.7135774,0.5985678871
6.219885905e-05,laser0,200,120.1981892,0.6009909461
6.227228782e-05,laser0,200,119.7242385,0.5986211925
6.234648668e-05,laser0,200,120.7108017,0.6035540083
6.242241369e-05,laser0,200,119.5109092,0.5975545461
6.250026711e-05,laser0,200,111.0767263,0.5553836313
6.257942549e-05,laser0,200,114.3577028,0.5717885142
6.265830817e-05,laser0,200,115.0555889,0.5752779443
6.273870909e-05,laser0,200,114.2654279,0.5713271395
6.282063139e-05,laser0,200,113.1259297,0.5656296485
6.290466068e-05,laser0,200,105.0040661,0.5250203305
6.299167496e-05,laser0,200,106.8965276,0.534482638
6.308002923e-05,laser0,200,109.1800299,0.5459001497
6.316916691e-05,laser0,200,110.5009118,0.5525045589
6.326060443e-05,laser0,200,111.5427125,0.5577135625
6.33553535e-05,laser0,200,113.5086337,0.5675431683
6.345123681e-05,laser0,200,114.6104103,0.5730520516
6.35500022e-05,laser0,200,112.5392054,0.5626960272
6.365139575e-05,laser0,200,108.3562594,0.5417812968
6.37541417e-05,laser0,200,99.60170285,0.4980085143
6.385640509e-05,laser0,200,101.6889314,0.5084446571
6.396069226e-05,laser0,200,99.06579679,0.4953289839
6.40672673e-05,laser0,200,98.26885739,0.4913442869
6.41759547e-05,laser0,200,94.04763287,0.4702381644
6.428667895e-05,laser0,200,91.51912438,0.4575956219
6.439962241e-05,laser0,200,95.7622176,0.478811088
6.451604267e-05,laser0,200,98.50663598,0.4925331799
6.463713798e-05,laser0,200,96.27710257,0.4813855128
6.475902384e-05,laser0,200,99.07495247,0.4953747623
6.486710932e-05,laser0,200,93.27609501,0.466380475
6.497159478e-05,laser0,200,92.80254824,0.4640127412
6.507552859e-05,laser0,200,92.73267533,0.4636633767
6.518748238e-05,laser0,200,91.43883318,0.4571941659
6.529592447e-05,laser0,200,97.50721035,0.4875360518
6.540664403e-05,laser0,200,99.3506803,0.4967534015
6.551577964e-05,laser0,200,98.53395634,0.4926697817
6.562195313e-05,laser0,200,98.04682902,0.4902341451
6.573050496e-05,laser0,200,101.3719906,0.5068599531
6.584951069e-05,laser0,200,99.7902131,0.4989510655
6.597901869e-05,laser0,200,99.08415361,0.4954207681
6.611671326e-05,laser0,200,103.5706894,0.5178534472
6.62601892e-05,laser0,200,109.1822894,0.5459114469
6.640390171e-05,laser0,200,107.8273328,0.539136664
6.654965632e-05,laser0,200,106.7759437,0.5338797185
6.669777837e-05,laser0,200,113.2692587,0.5663462936
6.684579318e-05,laser0,200,114.4599942,0.5722999708
6.699991532e-05,laser0,200,116.4883062,0.5824415312
6.715759953e-05,laser0,200,118.7452651,0.5937263257
6.732813504e-05,laser0,200,124.6151422,0.6230757109
6.751507073e-05,laser0,200,119.9400635,0.5997003175
6.770054543e-05,laser0,200,118.0882925,0.5904414627
6.789353996e-05,laser0,200,120.9840302,0.6049201512
6.810696363e-05,laser0,200,123.8188028,0.6190940141
6.83377577e-05,laser0,200,129.2731228,0.6463656139
6.857081823e-05,laser0,200,128.2766939,0.6413834696
6.874831562e-05,laser0,200,121.5923802,0.6079619011
6.889128712e-05,laser0,200,119.0961006,0.5954805031
6.902570386e-05,laser0,200,119.538188,0.5976909402
6.916520778e-05,laser0,200,120.1757111,0.6008785554
6.932024458e-05,laser0,200,131.6958332,0.6584791661
6.949386548e-05,laser0,200,130.7624427,0.6538122134
6.965386317e-05,laser0,200,127.1002277,0.6355011386
6.978623019e-05,laser0,200,123.0902809,0.6154514046
6.990392611e-05,laser0,200,121.9425682,0.6097128412
7.001285463e-05,laser0,200,120.5852142,0.6029260709
7.011603365e-05,laser0,200,120.8183782,0.604091891
7.021480582e-05,laser0,200,115.1473691,0.5757368454
7.031015904e-05,laser0,200,112.2369999,0.5611849997
7.040243894e-05,laser0,200,114.2098902,0.5710494512
7.049201932e-05,laser0,200,114.7118812,0.5735594058
7.057924902e-05,laser0,200,115.2567117,0.5762835587
7.06643354e-05,laser0,200,114.2876703,0.5714383517
7.074768955e-05,laser0,200,113.9226258,0.5696131289
7.082963862e-05,laser0,200,114.18979,0.5709489501
7.091042669e-05,laser0,200,115.7311096,0.5786555481
7.099012747e-05,laser0,200,114.8623167,0.5743115835
7.106880498e-05,laser0,200,113.6478886,0.568239443
7.114664113e-05,laser0,200,116.7108985,0.5835544925
7.122357218e-05,laser0,200,116.9313583,0.5846567916
7.129964488e-05,laser0,200,118.045327,0.5902266349
7.13747994e-05,laser0,200,115.7331628,0.5786658141
7.144905971e-05,laser0,200,115.3414028,0.5767070138
7.152246252e-05,laser0,200,111.0281012,0.5551405058
7.159491486e-05,laser0,200,107.2233266,0.5361166332
7.166669746e-05,laser0,200,110.7201303,0.5536006515
7.173893156e-05,laser0,200,110.9739258,0.5548696291
7.181280023e-05,laser0,200,121.2644679,0.6063223397
7.188921665e-05,laser0,200,121.1850977,0.6059254884
7.196824709e-05,laser0,200,120.5193091,0.6025965456
7.204965149e-05,laser0,200,116.5669305,0.5828346524
7.213161881e-05,laser0,200,114.9733358,0.5748666788
7.220966944e-05,laser0,200,116.3724741,0.5818623706
7.228458057e-05,laser0,200,115.6647926,0.578323963
7.235694946e-05,laser0,200,119.9970203,0.5999851016
7.242740552e-05,laser0,200,124.7363736,0.6236818678
7.249657725e-05,laser0,200,126.9614618,0.634807309
7.256499608e-05,laser0,200,128.4892478,0.642446239
7.263339277e-05,laser0,200,123.311205,0.6165560252
7.270243286e-05,laser0,200,120.6144372,0.6030721859
7.277212334e-05,laser0,200,123.6531681,0.6182658407
7.284267595e-05,laser0,200,118.3855803,0.5919279014
7.291336017e-05,laser0,200,118.4468958,0.5922344788
7.298552904e-05,laser0,200,120.5314803,0.6026574013
7.306023068e-05,laser0,200,121.4126554,0.6070632768
7.313838594e-05,laser0,200,124.716367,0.6235818351
7.322077859e-05,laser0,200,127.4032254,0.6370161268
7.330792557e-05,laser0,200,122.2264094,0.6111320468
7.340017849e-05,laser0,200,120.0220802,0.600110401
7.349767583e-05,laser0,200,119.3931454,0.5969657272
7.360091731e-05,laser0,200,112.6185898,0.5630929488
7.370757002e-05,laser0,200,121.0040398,0.6050201989
7.381745584e-05,laser0,200,124.5094164,0.6225470818
7.393437662e-05,laser0,200,123.4384389,0.6171921944
7.404214095e-05,laser0,200,124.8348889,0.6241744446
7.414220112e-05,laser0,200,122.2999975,0.6114999874
7.42363497e-05,laser0,200,122.3909097,0.6119545483
7.43272634e-05,laser0,200,120.2933585,0.6014667924
7.442329322e-05,laser0,200,123.6851632,0.6184258161
7.452247398e-05,laser0,200,120.4801896,0.602400948
7.462438372e-05,laser0,200,122.2426361,0.6112131804
7.472977456e-05,laser0,200,112.9049704,0.564524852
7.484064008e-05,laser0,200,110.9854795,0.5549273977
7.495824251e-05,laser0,200,112.6647809,0.5633239044
7.507977316e-05,laser0,200,114.1815727,0.5709078633
7.520300333e-05,laser0,200,115.5178023,0.5775890113
7.532429742e-05,laser0,200,116.6294793,0.5831473965
7.544734209e-05,laser0,200,113.3759936,0.5668799682
7.557005661e-05,laser0,200,115.1219769,0.5756098843
