time_ms,depth_um
4.854371522126826, 239.73570600216345
4.896532359447634, 243.2186954869266
4.942962879946985, 249.59702961613047
4.95153879138121, 257.12434097044235
5.002202449981971, 264.6613976786567
5.002372993675265, 272.7656339839981
5.027528188436163, 268.1404890218588
5.078155301959791, 273.9409236646429
5.09065980918597, 268.15510705271265
5.1498141073743104, 279.1673569625681
5.149607018603882, 269.3264985917964
5.183593940338945, 284.38501944198106
5.2171545028407715, 279.1829495288121
5.272026936158187, 286.72098077241674
5.335694551372633, 312.206055762915
5.389921354994007, 289.0637638505842
5.43204564723768, 290.81013126991706
5.4489660179509425, 294.86614756414883
5.4745110268679404, 308.76497129993277
5.470509340921716, 318.60485513531427
5.491845575122061, 332.50270433570796
5.49615180337774, 337.134671045579
5.512511816241608, 314.56248233654605
5.529188553107307, 307.0410181945757
5.550086246382038, 300.0994026098058
5.579450215859589, 295.47523218305673
5.588330669603267, 317.4743940826211
5.6091309093389725, 305.90178632337035
5.642947287380742, 312.8560708682136
5.659758022862601, 311.7022209661544
5.697551723465838, 307.6588736319959
5.701675226335844, 303.6077300147155
5.726879147866255, 301.2980811398166
5.7564623878066135, 307.0936431056494
5.7691861654956, 311.727558886301
5.781715036106537, 307.0994903179909
5.81516596337696, 296.6875542085311
5.840235886291211, 288.0102910937211
5.857229347158743, 295.53955151881337
5.874295898180542, 306.5420560747664
5.899767816943273, 316.9676356796897
5.925410279399297, 335.4974515899545
5.9339252823716295, 340.13039283521584
5.959080477132527, 335.50524787307654
5.984235671893425, 330.88010291093724
5.984077309892509, 323.35474062740593
6.022212097882335, 335.5198659039303
6.021968464034772, 323.9423854677283
6.0427565220781, 311.79090368666743
6.055248847611902, 305.426213052927
6.084576272012318, 299.06542056074767
6.097446230009844, 310.64582460312045
6.110364914776881, 324.54172473273366
6.152087211172074, 307.18524943233314
6.18962509623537, 290.98554764016257
6.219403243253779, 306.043093954957
6.253243984680304, 314.15512654342047
6.261978258115445, 329.20780018126356
6.279069172522001, 341.36805278083676
6.296220995390448, 356.4226754894604
6.312532281484803, 331.53499069318707
6.367355988032705, 336.75752584955126
6.392450274331713, 329.2380107783614
6.42594992837165, 321.141570756142
6.468317854462884, 334.4654186116769
6.497962002865134, 343.15535068656015
6.506477005837468, 347.7882919318215
6.535670431621724, 335.05988519973107
6.5482602106945516, 333.3261867404715
6.611477103291007, 337.392922923996
6.632301706411469, 326.9780632083654
6.652992310915772, 310.1955892528237
6.648625174198202, 302.66925243390216
6.6948364242347465, 298.62785417052424
6.70725565961428, 288.78991940592323
6.723810579556197, 275.4797150458519
6.723579127401012, 264.48110863145996
6.75277255318527, 251.7527018993695
6.773536247843841, 238.44347207468837
6.773268250611522, 225.70824359486613
6.785602214144408, 211.8181906775945
6.81489309346769, 203.72077611998475
6.8440377924824345, 188.67687330065394
6.860629257501486, 177.10329100601285
6.881514769083839, 169.5828013994328
6.923505062711352, 164.96155457885453
6.940108709422783, 153.96684630602357
6.956724537826591, 143.5510120550028
6.985881418533715, 129.08598325748198
7.02355330221317, 119.25389570522259
7.019076530264196, 106.51769269001005
7.02726262754232, 95.5210353463986
7.065044146453179, 90.89881399043009
7.081733065011257, 83.95622387026987
7.102582031516476, 74.69911219825946
7.102374942746047, 64.85825382748777
7.123199545866508, 54.443394111857174
7.1186862288404, 39.97056903121438
7.118406049915703, 26.656466529581962
7.130813103602859, 16.239657743170937
7.122103193552474, 2.344732148947969
7.122066648475339, 0.6081100835177153
