,Time,InputLaser,AbsoluteAbsorption,AbsAbsorptionUncertainty,RelativeAbsorption,CameraTrigger,FrameTrigger,FrameNumber
261,-0.00195868,-0.099822,-0.161612,0,-0.084064,1,0,0
262,-0.00195864,-0.099822,0.000169,0,8.82E-05,1,0,0
263,-0.0019586,-0.099822,-1.327148,0,-0.690324,1,0,0
264,-0.00195856,-0.099822,0.709883,0,0.36925,1,0,0
265,-0.00195852,-0.099822,0.916538,0,0.476743,1,0,0
266,-0.00195848,-0.099822,0.059214,0,0.0308,1,0,0
267,-0.00195844,-0.099822,-0.191134,0,-0.09942,1,0,0
268,-0.0019584,-0.099822,-0.161612,0,-0.084064,1,0,0
269,-0.00195836,-0.099822,-1.135845,0,-0.590816,1,0,0
270,-0.00195832,-0.099822,-0.885496,0,-0.460596,1,0,0
271,-0.00195828,-0.099822,-0.191134,0,-0.09942,1,0,0
272,-0.00195824,-0.099822,0.694532,0,0.361265,1,0,0
273,-0.0019582,-0.099822,-0.26553,0,-0.138117,1,0,0
274,-0.00195816,-0.099822,0.930709,0,0.484114,1,0,0
275,-0.00195812,-0.099822,0.163132,0,0.084854,1,0,0
276,-0.00195808,-0.099822,-1.681415,0,-0.874598,1,0,0
277,-0.00195804,-0.099822,-1.771162,0,-0.921281,1,0,0
278,-0.001958,-0.099822,-1.150015,0,-0.598187,1,0,0
279,-0.00195796,-0.099822,-0.574923,0,-0.29905,1,0,0
280,-0.00195792,-0.099822,0.222176,0,0.115566,1,0,0
281,-0.00195788,-0.099822,0.753576,0,0.391977,1,0,0
282,-0.00195784,-0.099822,1.373542,0,0.714456,1,0,0
283,-0.0019578,-0.099822,0.649658,0,0.337923,1,0,0
284,-0.00195776,-0.099822,1.566027,0,0.814578,1,0,0
285,-0.00195772,-0.099822,0.385139,0,0.200332,1,0,0
286,-0.00195768,-0.099822,-0.073046,0,-0.037995,1,0,0
287,-0.00195764,-0.099822,-0.117919,0,-0.061336,1,0,0
288,-0.0019576,-0.099822,-0.530049,0,-0.275708,1,0,0
289,-0.00195756,-0.099822,0.340265,0,0.176991,1,0,0
290,-0.00195752,-0.099822,-0.117919,0,-0.061336,1,0,0
291,-0.00195748,-0.099822,0.930709,0,0.484114,1,0,0
292,-0.00195744,-0.099822,-0.530049,0,-0.275708,1,0,0
293,-0.0019574,-0.099822,-0.13209,0,-0.068707,1,0,0
294,-0.00195736,-0.099822,0.118258,0,0.061513,1,0,0
295,-0.00195732,-0.099822,0.94488,0,0.491485,1,0,0
296,-0.00195728,-0.099822,0.163132,0,0.084854,1,0,0
297,-0.00195724,-0.099822,-0.176964,0,-0.092049,1,0,0
298,-0.0019572,-0.099822,-0.323394,0,-0.168215,1,0,0
299,-0.00195716,-0.099822,-0.722534,0,-0.37583,1,0,0
300,-0.00195712,-0.099822,-0.323394,0,-0.168215,1,0,0
301,-0.00195708,-0.099822,-1.135845,0,-0.590816,1,0,0
302,-0.00195704,-0.099822,0.783098,0,0.407333,1,0,0
303,-0.001957,-0.099822,0.620136,0,0.322567,1,0,0
304,-0.00195696,-0.099822,-1.696766,0,-0.882583,1,0,0
305,-0.00195692,-0.099822,-0.545401,0,-0.283693,1,0,0
306,-0.00195688,-0.099822,-0.855974,0,-0.44524,1,0,0
307,-0.00195684,-0.099822,0.487876,0,0.253772,1,0,0
308,-0.0019568,-0.099822,-1.017756,0,-0.529392,1,0,0
309,-0.00195676,-0.099822,-2.183292,0,-1.135653,1,0,0
310,-0.00195672,-0.099822,0.310743,0,0.161635,1,0,0
311,-0.00195668,-0.099822,-0.885496,0,-0.460596,1,0,0
312,-0.00195664,-0.099822,-0.206486,0,-0.107405,1,0,0
313,-0.0019566,-0.099822,-0.220657,0,-0.114776,1,0,0
314,-0.00195656,-0.099822,-0.176964,0,-0.092049,1,0,0
315,-0.00195652,-0.099822,-0.250179,0,-0.130132,1,0,0
316,-0.00195648,-0.099822,0.620136,0,0.322567,1,0,0
317,-0.00195644,-0.099822,1.786853,0,0.929442,1,0,0
318,-0.0019564,-0.099822,1.580197,0,0.821949,1,0,0
319,-0.00195636,-0.099822,1.653412,0,0.860032,1,0,0
320,-0.00195632,-0.099822,0.738224,0,0.383992,1,0,0
321,-0.00195628,-0.099822,0.13361,0,0.069498,1,0,0
322,-0.00195624,-0.099822,1.668764,0,0.868018,1,0,0
323,-0.0019562,-0.099822,0.767747,0,0.399348,1,0,0
324,-0.00195616,-0.099822,-0.250179,0,-0.130132,1,0,0
